,NOC,Year,Medal,Event_Count,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Male_Percentage,is_Host?
1348,INA,1996,5,23,0,0,0,5,0,0,0,0,0,53.333333333333336,0.0
1349,INA,2000,10,32,0,0,0,7,0,3,0,0,0,61.111111111111114,0.0
1350,INA,2004,6,27,0,0,0,4,0,2,0,0,0,56.41025641025641,0.0
1351,INA,2008,8,17,0,0,0,6,0,2,0,0,0,57.692307692307686,0.0
1352,INA,2012,3,16,0,0,0,0,0,3,0,0,0,59.09090909090909,0.0
1353,INA,2016,7,20,0,0,0,3,0,4,0,0,0,64.51612903225806,0.0
1354,INA,2020,8,23,0,0,0,4,0,4,0,0,0,60.0,0.0
1355,INA,2024,7,25,0,0,0,1,3,3,0,0,0,50.0,0.0
1356,IND,1900,4,5,0,0,0,0,0,4,0,0,0,100.0,0.0
1357,IND,1920,0,6,0,0,0,0,0,0,0,0,0,100.0,0.0
1358,IND,1924,0,13,0,0,0,0,0,0,0,0,0,91.66666666666666,0.0
1359,IND,1928,3,10,0,0,0,0,3,0,0,0,0,100.0,0.0
1360,IND,1932,3,8,0,0,0,0,3,0,0,0,0,100.0,0.0
1361,IND,1936,3,12,0,0,0,0,3,0,0,0,0,100.0,0.0
1362,IND,1948,3,39,0,0,0,0,3,0,0,0,0,100.0,0.0
1363,IND,1952,4,42,0,0,0,0,3,1,0,0,0,92.5531914893617,0.0
1364,IND,1956,3,32,0,0,0,0,3,0,0,0,0,98.73417721518987,0.0
1365,IND,1960,2,20,0,0,0,0,2,0,0,0,0,100.0,0.0
1366,IND,1964,3,42,0,0,0,0,3,0,0,0,0,99.09909909909909,0.0
1367,IND,1968,1,11,0,0,0,0,1,0,0,0,0,100.0,0.0
1368,IND,1972,1,27,0,0,0,0,1,0,0,0,0,97.67441860465115,0.0
1369,IND,1976,0,10,0,0,0,0,0,0,0,0,0,100.0,0.0
1370,IND,1980,3,30,0,0,0,0,3,0,0,0,0,78.2051282051282,0.0
1371,IND,1984,0,30,0,0,0,0,0,0,0,0,0,81.13207547169812,0.0
1372,IND,1988,0,27,0,0,0,0,0,0,0,0,0,81.81818181818183,0.0
1373,IND,1992,0,36,0,0,0,0,0,0,0,0,0,88.52459016393442,0.0
1374,IND,1996,1,31,0,0,0,0,0,0,0,0,1,83.33333333333334,0.0
1375,IND,2000,1,38,0,0,0,0,0,1,0,0,0,67.14285714285714,0.0
1376,IND,2004,2,43,0,0,0,0,0,2,0,0,0,62.96296296296296,0.0
1377,IND,2008,5,48,0,0,0,0,0,5,0,0,0,56.71641791044776,0.0
1378,IND,2012,8,55,0,0,0,1,0,7,0,0,0,69.47368421052632,0.0
1379,IND,2016,3,67,0,0,0,2,0,1,0,0,0,52.307692307692314,0.0
1380,IND,2020,11,75,0,0,0,1,1,9,0,0,0,54.966887417218544,0.0
1381,IND,2024,7,69,0,0,0,0,1,6,0,0,0,55.79710144927537,0.0
1382,IOA,1992,4,54,0,0,0,0,0,4,0,0,0,0.0,0.0
1383,IOA,2000,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1384,IOA,2012,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1385,IOA,2016,4,6,0,0,0,0,0,4,0,0,0,0.0,0.0
1386,IRI,1900,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
1387,IRI,1948,1,23,0,0,0,0,0,1,0,0,0,100.0,0.0
1388,IRI,1952,9,22,0,0,0,0,0,9,0,0,0,100.0,0.0
1389,IRI,1956,11,17,0,0,0,0,0,11,0,0,0,100.0,0.0
1390,IRI,1960,5,24,0,0,0,0,0,5,0,0,0,100.0,0.0
1391,IRI,1964,2,58,0,0,0,0,0,2,0,0,0,89.58333333333334,0.0
1392,IRI,1968,10,14,0,0,0,0,0,10,0,0,0,100.0,0.0
1393,IRI,1972,5,33,0,0,0,0,0,5,0,0,0,100.0,0.0
1394,IRI,1976,3,50,0,0,0,0,0,3,0,0,0,93.26923076923077,0.0
1395,IRI,1988,2,21,0,0,0,0,0,2,0,0,0,100.0,0.0
1396,IRI,1992,4,36,0,0,0,0,0,4,0,0,0,100.0,0.0
1397,IRI,1996,6,18,0,0,0,0,0,6,0,0,0,94.44444444444444,0.0
1398,IRI,2000,10,33,0,0,0,1,0,9,0,0,0,97.05882352941177,0.0
1399,IRI,2004,12,35,0,0,0,4,0,8,0,0,0,97.2972972972973,0.0
1400,IRI,2008,4,40,0,0,0,3,0,1,0,0,0,94.54545454545455,0.0
1401,IRI,2012,23,51,0,0,0,2,0,21,0,0,0,80.7017543859649,0.0
1402,IRI,2016,15,46,0,0,0,1,0,14,0,0,0,83.5820895522388,0.0
1403,IRI,2020,15,45,0,0,0,0,3,12,0,0,0,81.57894736842105,0.0
1404,IRI,2024,24,38,0,0,0,8,0,16,0,0,0,73.91304347826086,0.0
1405,IRL,1924,3,29,0,0,0,0,0,0,0,0,3,90.0,0.0
1406,IRL,1928,3,27,0,0,0,0,0,3,0,0,0,84.0909090909091,0.0
1407,IRL,1932,6,10,0,0,0,0,0,6,0,0,0,88.23529411764706,0.0
1408,IRL,1948,1,34,0,0,0,0,0,0,0,0,1,92.6829268292683,0.0
1409,IRL,1952,2,18,0,0,0,0,0,2,0,0,0,100.0,0.0
1410,IRL,1956,8,17,0,0,0,0,0,8,0,0,0,92.0,0.0
1411,IRL,1960,0,39,0,0,0,0,0,0,0,0,0,95.23809523809523,0.0
1412,IRL,1964,1,23,0,0,0,0,0,1,0,0,0,94.28571428571428,0.0
1413,IRL,1968,0,32,0,0,0,0,0,0,0,0,0,80.7017543859649,0.0
1414,IRL,1972,0,54,0,0,0,0,0,0,0,0,0,76.19047619047619,0.0
1415,IRL,1976,0,34,0,0,0,0,0,0,0,0,0,91.52542372881356,0.0
1416,IRL,1980,3,38,0,0,0,0,0,1,0,0,2,91.22807017543859,0.0
1417,IRL,1984,2,35,0,0,0,0,0,2,0,0,0,63.63636363636363,0.0
1418,IRL,1988,0,47,0,0,0,0,0,0,0,0,0,83.33333333333334,0.0
1419,IRL,1992,5,47,0,0,0,0,0,5,0,0,0,80.51948051948052,0.0
1420,IRL,1996,10,70,0,0,0,0,0,10,0,0,0,77.77777777777779,0.0
1421,IRL,2000,2,52,0,0,0,0,0,2,0,0,0,59.210526315789465,0.0
1422,IRL,2004,0,31,0,0,0,0,0,0,0,0,0,67.27272727272727,0.0
1423,IRL,2008,4,43,0,0,0,0,0,4,0,0,0,69.84126984126983,0.0
1424,IRL,2012,8,54,0,0,0,0,0,7,0,0,1,55.26315789473685,0.0
1425,IRL,2016,4,57,0,0,0,0,0,2,0,0,2,66.66666666666666,0.0
1426,IRL,2020,8,77,0,0,0,0,0,8,0,0,0,52.666666666666664,0.0
1427,IRL,2024,11,77,0,3,0,0,0,8,0,0,0,47.56756756756757,0.0
1428,IRQ,1948,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
1429,IRQ,1960,1,23,0,0,0,0,0,1,0,0,0,100.0,0.0
1430,IRQ,1964,0,14,0,0,0,0,0,0,0,0,0,100.0,0.0
1431,IRQ,1968,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
1432,IRQ,1980,0,26,0,0,0,0,0,0,0,0,0,100.0,0.0
1433,IRQ,1984,0,11,0,0,0,0,0,0,0,0,0,100.0,0.0
1434,IRQ,1988,0,13,0,0,0,0,0,0,0,0,0,100.0,0.0
1435,IRQ,1992,0,8,0,0,0,0,0,0,0,0,0,100.0,0.0
1436,IRQ,1996,0,3,0,0,0,0,0,0,0,0,0,100.0,0.0
1437,IRQ,2000,0,4,0,0,0,0,0,0,0,0,0,50.0,0.0
1438,IRQ,2004,0,8,0,0,0,0,0,0,0,0,0,95.65217391304348,0.0
1439,IRQ,2008,0,3,0,0,0,0,0,0,0,0,0,75.0,0.0
1440,IRQ,2012,0,8,0,0,0,0,0,0,0,0,0,62.5,0.0
1441,IRQ,2016,0,5,0,0,0,0,0,0,0,0,0,100.0,0.0
1442,IRQ,2020,0,3,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
1443,IRQ,2024,0,5,0,0,0,0,0,0,0,0,0,100.0,0.0
1444,ISL,1908,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
1445,ISL,1912,0,2,0,0,0,0,0,0,0,0,0,100.0,0.0
1446,ISL,1936,0,6,0,0,0,0,0,0,0,0,0,100.0,0.0
1447,ISL,1948,0,18,0,0,0,0,0,0,0,0,0,88.46153846153845,0.0
1448,ISL,1952,0,11,0,0,0,0,0,0,0,0,0,100.0,0.0
1449,ISL,1956,2,2,0,0,0,0,0,2,0,0,0,100.0,0.0
1450,ISL,1960,0,11,0,0,0,0,0,0,0,0,0,90.9090909090909,0.0
1451,ISL,1964,0,5,0,0,0,0,0,0,0,0,0,80.0,0.0
1452,ISL,1968,0,15,0,0,0,0,0,0,0,0,0,62.5,0.0
1453,ISL,1972,0,16,0,0,0,0,0,0,0,0,0,96.66666666666667,0.0
1454,ISL,1976,0,22,0,0,0,0,0,0,0,0,0,63.63636363636363,0.0
1455,ISL,1980,0,11,0,0,0,0,0,0,0,0,0,100.0,0.0
1456,ISL,1984,1,17,0,0,0,0,0,1,0,0,0,88.57142857142857,0.0
1457,ISL,1988,0,25,0,0,0,0,0,0,0,0,0,80.95238095238095,0.0
1458,ISL,1992,0,15,0,0,0,0,0,0,0,0,0,83.87096774193549,0.0
1459,ISL,1996,0,15,0,0,0,0,0,0,0,0,0,73.33333333333333,0.0
1460,ISL,2000,1,28,0,0,0,0,0,1,0,0,0,58.620689655172406,0.0
1461,ISL,2004,0,20,0,0,0,0,0,0,0,0,0,82.35294117647058,0.0
1462,ISL,2008,2,18,0,0,0,0,0,2,0,0,0,70.96774193548387,0.0
1463,ISL,2012,0,20,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
1464,ISL,2016,0,14,0,0,0,0,0,0,0,0,0,28.57142857142857,0.0
1465,ISL,2020,0,5,0,0,0,0,0,0,0,0,0,60.0,0.0
1466,ISL,2024,0,7,0,0,0,0,0,0,0,0,0,42.857142857142854,0.0
1467,ISR,1952,0,17,0,0,0,0,0,0,0,0,0,87.09677419354838,0.0
1468,ISR,1956,0,3,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
1469,ISR,1960,0,28,0,0,0,0,0,0,0,0,0,58.69565217391305,0.0
1470,ISR,1964,0,12,0,0,0,0,0,0,0,0,0,76.92307692307693,0.0
1471,ISR,1968,0,20,0,0,0,0,0,0,0,0,0,82.05128205128204,0.0
1472,ISR,1972,0,14,0,0,0,0,0,0,0,0,0,76.47058823529412,0.0
1473,ISR,1976,0,19,0,0,0,0,0,0,0,0,0,94.11764705882352,0.0
1474,ISR,1984,0,46,0,0,0,0,0,0,0,0,0,70.76923076923077,0.0
1475,ISR,1988,0,20,0,0,0,0,0,0,0,0,0,72.41379310344827,0.0
1476,ISR,1992,3,42,0,0,0,0,0,3,0,0,0,79.54545454545455,0.0
1477,ISR,1996,1,26,0,0,0,0,0,0,0,0,1,73.68421052631578,0.0
1478,ISR,2000,1,43,0,0,0,0,0,1,0,0,0,77.58620689655173,0.0
1479,ISR,2004,4,41,0,0,0,0,0,1,0,0,3,58.69565217391305,0.0
1480,ISR,2008,1,47,0,0,0,0,0,0,0,0,1,58.333333333333336,0.0
1481,ISR,2012,0,41,0,0,0,0,0,0,0,0,0,58.92857142857143,0.0
1482,ISR,2016,2,45,0,0,0,0,0,2,0,0,0,47.45762711864407,0.0
1483,ISR,2020,8,69,0,3,0,1,3,1,0,0,0,57.03125,0.0
1484,ISR,2024,14,72,0,2,0,0,2,5,0,0,5,57.971014492753625,0.0
1485,ISV,1968,0,5,0,0,0,0,0,0,0,0,0,100.0,0.0
1486,ISV,1972,0,9,0,0,0,0,0,0,0,0,0,100.0,0.0
1487,ISV,1976,0,21,0,0,0,0,0,0,0,0,0,84.61538461538461,0.0
1488,ISV,1984,0,31,0,0,0,0,0,0,0,0,0,88.46153846153845,0.0
1489,ISV,1988,2,27,0,0,0,0,0,0,0,0,2,89.13043478260869,0.0
1490,ISV,1992,0,29,0,0,0,0,0,0,0,0,0,76.47058823529412,0.0
1491,ISV,1996,0,11,0,0,0,0,0,0,0,0,0,42.857142857142854,0.0
1492,ISV,2000,0,12,0,0,0,0,0,0,0,0,0,75.0,0.0
1493,ISV,2004,0,9,0,0,0,0,0,0,0,0,0,77.77777777777779,0.0
1494,ISV,2008,0,8,0,0,0,0,0,0,0,0,0,75.0,0.0
1495,ISV,2012,0,7,0,0,0,0,0,0,0,0,0,44.44444444444444,0.0
1496,ISV,2016,0,7,0,0,0,0,0,0,0,0,0,71.42857142857143,0.0
1497,ISV,2020,0,5,0,0,0,0,0,0,0,0,0,80.0,0.0
1498,ISV,2024,0,5,0,0,0,0,0,0,0,0,0,80.0,0.0
1499,ITA,1896,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
1500,ITA,1900,11,17,0,0,0,0,0,3,0,0,8,97.22222222222221,0.0
1501,ITA,1904,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
1502,ITA,1906,34,37,0,0,0,0,0,25,0,0,9,0.0,0.0
1503,ITA,1908,10,30,0,0,0,0,0,10,0,0,0,100.0,0.0
1504,ITA,1912,16,36,0,0,0,0,0,10,0,0,6,100.0,0.0
1505,ITA,1920,55,79,0,0,0,0,0,40,0,0,15,99.3127147766323,0.0
1506,ITA,1924,35,93,0,0,0,0,0,28,0,0,7,97.85932721712538,0.0
1507,ITA,1928,40,81,0,0,0,0,0,34,0,0,6,91.98473282442748,0.0
1508,ITA,1932,67,61,0,0,0,0,0,57,0,0,10,100.0,0.0
1509,ITA,1936,54,99,0,0,0,0,0,35,0,0,19,94.25981873111783,0.0
1510,ITA,1948,58,89,0,0,0,0,0,43,0,0,15,92.73927392739274,0.0
1511,ITA,1952,43,114,0,0,0,0,0,29,0,0,14,79.52127659574468,0.0
1512,ITA,1956,43,80,0,0,0,0,0,25,0,0,18,72.46376811594203,0.0
1513,ITA,1960,69,138,0,0,0,0,0,47,0,0,22,80.34825870646766,1.0
1514,ITA,1964,55,91,0,0,0,0,2,29,0,0,24,92.96875,0.0
1515,ITA,1968,26,103,0,0,0,0,5,12,0,0,9,87.68656716417911,0.0
1516,ITA,1972,29,123,0,0,0,0,5,18,0,0,6,79.36046511627907,0.0
1517,ITA,1976,24,122,0,0,0,1,5,16,0,0,2,78.13504823151125,0.0
1518,ITA,1980,34,88,0,2,0,1,1,24,0,0,6,71.92118226600985,0.0
1519,ITA,1984,64,151,0,1,0,0,0,59,0,0,4,79.34782608695652,0.0
1520,ITA,1988,30,140,0,0,0,0,0,30,0,0,0,80.74866310160428,0.0
1521,ITA,1992,36,169,0,0,0,0,0,28,0,0,8,75.1740139211137,0.0
1522,ITA,1996,69,172,0,2,0,1,0,51,0,0,15,70.43478260869566,0.0
1523,ITA,2000,66,175,0,1,0,2,0,51,0,0,12,64.98905908096279,0.0
1524,ITA,2004,60,175,0,4,0,3,2,46,0,0,5,64.13502109704642,0.0
1525,ITA,2008,51,190,0,0,0,4,0,43,0,0,4,60.130718954248366,0.0
1526,ITA,2012,50,169,0,1,0,7,1,40,0,0,1,55.497382198952884,0.0
1527,ITA,2016,53,171,0,4,0,0,3,42,0,0,4,53.383458646616546,0.0
1528,ITA,2020,70,210,0,3,0,6,5,46,6,0,4,50.0,0.0
1529,ITA,2024,69,230,0,8,0,1,2,37,11,0,10,52.29508196721312,0.0
1530,IVB,1984,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1531,IVB,1988,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1532,IVB,1992,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1533,IVB,1996,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1534,IVB,2000,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1535,IVB,2004,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1536,IVB,2008,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1537,IVB,2012,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1538,IVB,2016,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1539,IVB,2020,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1540,IVB,2024,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1541,JAM,1948,5,14,0,0,0,0,0,5,0,0,0,65.38461538461539,0.0
1542,JAM,1952,10,10,0,0,0,0,0,10,0,0,0,81.25,0.0
1543,JAM,1956,0,6,0,0,0,0,0,0,0,0,0,100.0,0.0
1544,JAM,1964,0,16,0,0,0,0,0,0,0,0,0,71.875,0.0
1545,JAM,1968,2,21,0,0,0,0,0,2,0,0,0,68.57142857142857,0.0
1546,JAM,1972,1,27,0,0,0,0,0,1,0,0,0,62.0,0.0
1547,JAM,1976,5,18,0,0,0,0,0,5,0,0,0,47.22222222222222,0.0
1548,JAM,1980,3,15,0,0,0,0,0,2,0,0,1,56.25,0.0
1549,JAM,1984,4,35,0,0,0,0,0,4,0,0,0,68.0,0.0
1550,JAM,1988,4,22,0,0,0,0,0,4,0,0,0,61.224489795918366,0.0
1551,JAM,1992,6,23,0,0,0,0,0,6,0,0,0,52.94117647058824,0.0
1552,JAM,1996,11,29,0,0,0,0,0,11,0,0,0,53.62318840579711,0.0
1553,JAM,2000,14,28,0,0,0,0,0,14,0,0,0,44.61538461538462,0.0
1554,JAM,2004,10,27,0,0,0,0,0,10,0,0,0,43.54838709677419,0.0
1555,JAM,2008,18,29,0,0,0,0,0,18,0,0,0,45.45454545454545,0.0
1556,JAM,2012,18,25,0,0,0,0,0,18,0,0,0,46.774193548387096,0.0
1557,JAM,2016,25,32,0,0,0,0,0,25,0,0,0,44.15584415584416,0.0
1558,JAM,2020,14,32,0,0,0,0,0,14,0,0,0,47.12643678160919,0.0
1559,JAM,2024,11,31,0,0,0,0,0,11,0,0,0,44.44444444444444,0.0
1560,JOR,1980,0,3,0,0,0,0,0,0,0,0,0,100.0,0.0
1561,JOR,1984,0,12,0,0,0,0,0,0,0,0,0,93.33333333333333,0.0
1562,JOR,1988,0,9,0,0,0,0,0,0,0,0,0,77.77777777777779,0.0
1563,JOR,1992,0,5,0,0,0,0,0,0,0,0,0,80.0,0.0
1564,JOR,1996,0,5,0,0,0,0,0,0,0,0,0,60.0,0.0
1565,JOR,2000,0,8,0,0,0,0,0,0,0,0,0,50.0,0.0
1566,JOR,2004,0,8,0,0,0,0,0,0,0,0,0,50.0,0.0
1567,JOR,2008,0,7,0,0,0,0,0,0,0,0,0,42.857142857142854,0.0
1568,JOR,2012,0,9,0,0,0,0,0,0,0,0,0,55.55555555555556,0.0
1569,JOR,2016,3,8,0,0,0,3,0,0,0,0,0,87.5,0.0
1570,JOR,2020,3,15,0,0,0,2,1,0,0,0,0,73.33333333333333,0.0
1571,JOR,2024,2,13,0,0,0,2,0,0,0,0,0,76.92307692307693,0.0
1572,JPN,1912,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
1573,JPN,1920,4,15,0,0,0,0,0,0,0,0,4,100.0,0.0
1574,JPN,1924,1,21,0,0,0,0,0,1,0,0,0,100.0,0.0
1575,JPN,1928,11,31,0,0,0,0,0,11,0,0,0,96.42857142857143,0.0
1576,JPN,1932,29,66,0,0,0,0,2,24,0,0,3,86.36363636363636,0.0
1577,JPN,1936,28,79,0,0,0,0,0,26,0,0,2,91.61290322580645,0.0
1578,JPN,1952,15,60,0,0,0,0,0,15,0,0,0,87.21804511278195,0.0
1579,JPN,1956,31,72,0,0,0,0,0,31,0,0,0,73.87387387387388,0.0
1580,JPN,1960,31,96,0,0,0,0,0,31,0,0,0,78.41726618705036,0.0
1581,JPN,1964,62,155,0,4,0,0,0,58,0,0,0,77.63157894736842,1.0
1582,JPN,1968,47,97,0,4,0,0,0,42,0,0,1,77.16262975778547,0.0
1583,JPN,1972,51,113,0,5,0,0,0,46,0,0,0,73.03754266211604,0.0
1584,JPN,1976,44,119,0,3,0,2,0,39,0,0,0,67.98780487804879,0.0
1585,JPN,1984,57,147,0,1,2,1,0,52,0,0,1,71.23287671232876,0.0
1586,JPN,1988,25,166,0,0,2,0,0,23,0,0,0,67.71844660194175,0.0
1587,JPN,1992,36,166,0,0,2,1,0,33,0,0,0,67.85714285714286,0.0
1588,JPN,1996,26,168,0,0,1,2,0,20,0,0,3,51.5625,0.0
1589,JPN,2000,36,156,0,0,6,1,0,29,0,0,0,62.25895316804407,0.0
1590,JPN,2004,78,169,0,0,5,3,0,67,0,0,3,50.72463768115942,0.0
1591,JPN,2008,50,176,0,0,4,0,0,45,0,0,1,50.984682713347915,0.0
1592,JPN,2012,66,178,0,1,0,7,0,56,0,0,2,49.87468671679198,0.0
1593,JPN,2016,72,186,0,0,2,8,0,61,0,0,1,52.06422018348624,0.0
1594,JPN,2020,121,261,0,24,6,10,8,69,4,0,0,53.24015247776366,1.0
1595,JPN,2024,95,200,0,18,3,5,4,61,1,0,3,55.35117056856187,0.0
1596,KAZ,1996,21,99,0,0,0,0,0,21,0,0,0,74.64788732394366,0.0
1597,KAZ,2000,17,104,0,0,0,0,0,15,0,0,2,66.45569620253164,0.0
1598,KAZ,2004,14,95,0,0,0,0,0,14,0,0,0,63.84615384615384,0.0
1599,KAZ,2008,21,106,0,0,0,1,0,20,0,0,0,49.31506849315068,0.0
1600,KAZ,2012,28,106,0,0,0,0,0,25,0,0,3,64.39393939393939,0.0
1601,KAZ,2016,29,98,0,0,0,0,0,29,0,0,0,53.65853658536586,0.0
1602,KAZ,2020,8,85,0,0,0,0,2,6,0,0,0,68.96551724137932,0.0
1603,KAZ,2024,12,87,0,2,0,0,0,10,0,0,0,70.73170731707317,0.0
1604,KEN,1956,0,10,0,0,0,0,0,0,0,0,0,96.7741935483871,0.0
1605,KEN,1960,0,13,0,0,0,0,0,0,0,0,0,100.0,0.0
1606,KEN,1964,1,21,0,0,0,0,0,1,0,0,0,100.0,0.0
1607,KEN,1968,16,22,0,0,0,0,0,16,0,0,0,94.0,0.0
1608,KEN,1972,14,29,0,0,0,0,0,14,0,0,0,95.65217391304348,0.0
1609,KEN,1984,5,33,0,0,0,0,0,5,0,0,0,91.04477611940298,0.0
1610,KEN,1988,19,50,0,0,0,0,0,19,0,0,0,93.18181818181817,0.0
1611,KEN,1992,11,29,0,0,0,0,0,11,0,0,0,83.63636363636363,0.0
1612,KEN,1996,12,27,0,0,0,0,0,12,0,0,0,81.48148148148148,0.0
1613,KEN,2000,11,24,0,0,0,0,0,11,0,0,0,61.016949152542374,0.0
1614,KEN,2004,10,16,0,0,0,0,0,10,0,0,0,47.82608695652174,0.0
1615,KEN,2008,26,24,0,0,0,0,0,26,0,0,0,61.702127659574465,0.0
1616,KEN,2012,15,23,0,0,0,0,0,15,0,0,0,56.86274509803921,0.0
1617,KEN,2016,29,29,0,0,0,0,0,29,0,0,0,57.49999999999999,0.0
1618,KEN,2020,18,28,0,0,0,0,0,18,0,0,0,43.82022471910113,0.0
1619,KEN,2024,19,24,0,0,0,0,0,19,0,0,0,51.94805194805194,0.0
1620,KGZ,1996,0,39,0,0,0,0,0,0,0,0,0,81.13207547169812,0.0
1621,KGZ,2000,1,59,0,0,0,0,0,1,0,0,0,71.83098591549296,0.0
1622,KGZ,2004,0,32,0,0,0,0,0,0,0,0,0,78.125,0.0
1623,KGZ,2008,3,22,0,0,0,0,0,3,0,0,0,81.81818181818183,0.0
1624,KGZ,2012,0,15,0,0,0,0,0,0,0,0,0,80.0,0.0
1625,KGZ,2016,0,17,0,0,0,0,0,0,0,0,0,63.1578947368421,0.0
1626,KGZ,2020,5,17,0,0,0,0,0,5,0,0,0,70.58823529411765,0.0
1627,KGZ,2024,8,17,0,0,0,0,0,8,0,0,0,70.58823529411765,0.0
1628,KIR,2004,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1629,KIR,2008,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1630,KIR,2012,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1631,KIR,2016,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1632,KIR,2020,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1633,KIR,2024,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1634,KOR,1948,2,24,0,0,0,0,0,2,0,0,0,97.91666666666666,0.0
1635,KOR,1952,2,16,0,0,0,0,0,2,0,0,0,95.45454545454545,0.0
1636,KOR,1956,3,23,0,0,0,0,0,3,0,0,0,100.0,0.0
1637,KOR,1960,0,38,0,0,0,0,0,0,0,0,0,87.75510204081633,0.0
1638,KOR,1964,5,93,0,0,0,0,0,5,0,0,0,81.66666666666667,0.0
1639,KOR,1968,3,43,0,0,0,0,0,3,0,0,0,77.27272727272727,0.0
1640,KOR,1972,2,24,0,0,0,0,0,2,0,0,0,76.74418604651163,0.0
1641,KOR,1976,9,27,0,1,0,0,0,8,0,0,0,76.47058823529412,0.0
1642,KOR,1984,36,96,0,2,0,3,0,31,0,0,0,71.25,0.0
1643,KOR,1988,62,218,0,0,0,18,2,42,0,0,0,63.883847549909255,1.0
1644,KOR,1992,54,134,0,0,0,20,0,34,0,0,0,70.80745341614907,0.0
1645,KOR,1996,54,160,0,0,0,19,2,33,0,0,0,65.06024096385542,0.0
1646,KOR,2000,50,144,0,0,0,24,2,24,0,0,0,64.62395543175488,0.0
1647,KOR,2004,55,149,0,0,0,29,0,26,0,0,0,59.01162790697675,0.0
1648,KOR,2008,66,142,0,0,0,33,0,33,0,0,0,63.22188449848024,0.0
1649,KOR,2012,60,140,0,0,0,18,0,41,0,0,1,56.41025641025641,0.0
1650,KOR,2016,41,117,0,0,0,22,0,16,3,0,0,55.13307984790875,0.0
1651,KOR,2020,36,133,0,4,0,17,0,15,0,0,0,57.396449704142015,0.0
1652,KOR,2024,62,114,0,0,0,29,0,33,0,0,0,45.564516129032256,0.0
1653,KOS,2016,3,8,0,0,0,0,0,3,0,0,0,37.5,0.0
1654,KOS,2020,6,11,0,0,0,0,0,6,0,0,0,45.45454545454545,0.0
1655,KOS,2024,3,9,0,0,0,0,0,3,0,0,0,22.22222222222222,0.0
1656,KSA,1972,0,11,0,0,0,0,0,0,0,0,0,100.0,0.0
1657,KSA,1976,0,13,0,0,0,0,0,0,0,0,0,100.0,0.0
1658,KSA,1984,0,11,0,0,0,0,0,0,0,0,0,100.0,0.0
1659,KSA,1988,0,12,0,0,0,0,0,0,0,0,0,100.0,0.0
1660,KSA,1992,0,13,0,0,0,0,0,0,0,0,0,100.0,0.0
1661,KSA,1996,0,13,0,0,0,0,0,0,0,0,0,100.0,0.0
1662,KSA,2000,3,14,0,0,0,0,0,2,0,0,1,100.0,0.0
1663,KSA,2004,0,12,0,0,0,0,0,0,0,0,0,100.0,0.0
1664,KSA,2008,0,11,0,0,0,0,0,0,0,0,0,100.0,0.0
1665,KSA,2012,1,14,0,0,0,0,0,0,0,0,1,91.30434782608695,0.0
1666,KSA,2016,0,10,0,0,0,0,0,0,0,0,0,72.72727272727273,0.0
1667,KSA,2020,2,12,0,0,0,0,2,0,0,0,0,93.93939393939394,0.0
1668,KSA,2024,0,7,0,0,0,0,0,0,0,0,0,81.81818181818183,0.0
1669,KUW,1968,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
1670,KUW,1972,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
1671,KUW,1976,0,13,0,0,0,0,0,0,0,0,0,100.0,0.0
1672,KUW,1980,0,26,0,0,0,0,0,0,0,0,0,100.0,0.0
1673,KUW,1984,0,17,0,0,0,0,0,0,0,0,0,100.0,0.0
1674,KUW,1988,0,24,0,0,0,0,0,0,0,0,0,100.0,0.0
